trade_id,source,venue,symbol,timeframe,timestamp_entry,timestamp_exit,direction,setup_type,primary_setup,tier,grade,entry_price,sl_price,tp_price,sl_distance_usd,rr_target,position_size_btc,position_size_usd,nano_qty,max_risk_usd,atr,atr_avg50,atr_ok_long,ema_fast,ema_slow,wpr_fast,wpr_slow,vol_ratio,chand_long,chand_short,hi50,lo50,sig_rsi,sig_dist_ema200,sig_dist_ema50,sig_body_ratio,d_rsi,w_rsi,daily_trend,weekly_trend,ema_gap_daily,ema_gap_weekly,tp_near_res,entry_gate_passed,entry_block_reason,exit_price,exit_reason,bars_held,pnl_usd,pnl_pct,r_multiple,fees_usd,pnl_net_usd,venue_adapter,atr_scale_applied,notes
ttr-20211217150000-00822,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2021-12-17T15:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,3.217767488169485,,,,,31.081677830794646,-4.218450549895094,-2.5634860803658976,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=31.081677830794646; atr_rank=0.4; dist_ema200=-4.218450549895094
ttr-20211219040000-00823,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2021-12-19T04:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,1.177491918839216,,,,,67.01752764330035,-0.2398179195375128,1.8458312900374263,,,,bull,bull,,,,,,,tp_hit,,,0.0189999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=67.01752764330035; atr_rank=0.19; dist_ema200=-0.2398179195375128
ttr-20211220070000-00824,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2021-12-20T07:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.0517013666310375,,,,,39.77594173681055,-2.809481573758684,-1.1463933444804577,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=39.77594173681055; atr_rank=0.7; dist_ema200=-2.809481573758684
ttr-20211221120000-00825,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2021-12-21T12:00:00Z,,short,T3a_H4_sweep_hi_short_loose,,3,,0,,,,,,,,,,,,,,,,1.5055662691655227,,,,,58.88644939425777,-6.318600421969031,1.5840810924036557,,,,bull,bull,,,,,,,sl_hit,,,-0.0159999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=58.88644939425777; atr_rank=0.05; dist_ema200=-6.318600421969031
ttr-20211224000000-00826,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2021-12-24T00:00:00Z,,short,T4b_H4_sstar_short,,4,,0,,,,,,,,,,,,,,,,1.3714522461797287,,,,,72.75155849402843,-0.6090246320425448,5.426009748785887,,,,bull,bull,,,,,,,sl_hit,,,-0.0159999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=72.75155849402843; atr_rank=0.06; dist_ema200=-0.6090246320425448
ttr-20211224080000-00827,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2021-12-24T08:00:00Z,,short,T1d_H4_sweep_hi_short_strict,,1,,0,,,,,,,,,,,,,,,,0.8926962205193486,,,,,68.5480304782638,-0.6660098970633312,4.919604713458026,,60.95280790241997,53.395310475659,bull,bull,0.02016793097230025,1.07039499290293,,,,,tp_hit,,,0.0689999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=68.5480304782638; atr_rank=0.03; dist_ema200=-0.6660098970633312
ttr-20211224080000-00828,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2021-12-24T08:00:00Z,,short,T3a_H4_sweep_hi_short_loose,,3,,0,,,,,,,,,,,,,,,,0.8926962205193486,,,,,68.5480304782638,-0.6660098970633312,4.919604713458026,,,,bull,bull,,,,,,,sl_hit,,,-0.0159999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=68.5480304782638; atr_rank=0.03; dist_ema200=-0.6660098970633312
ttr-20211224150000-00829,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2021-12-24T15:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.4826196901326325,,,,,38.87156736814112,4.702401811468068,1.9450875721787344,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=38.87156736814112; atr_rank=0.1; dist_ema200=4.702401811468068
ttr-20211226040000-00830,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2021-12-26T04:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,0.8330385685458329,,,,,32.718440099128884,1.135373014440623,-1.2507800933706892,,,,bull,bull,,,,,,,tp_hit,,,0.019,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=32.718440099128884; atr_rank=0.39; dist_ema200=1.135373014440623
ttr-20211227160000-00831,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2021-12-27T16:00:00Z,,short,T3a_H4_sweep_hi_short_loose,,3,,0,,,,,,,,,,,,,,,,1.509957154385965,,,,,55.824537036003214,-0.0125347383303894,2.9574195958497698,,,,bull,bull,,,,,,,tp_hit,,,0.029,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=55.824537036003214; atr_rank=0.12; dist_ema200=-0.0125347383303894
ttr-20211227160000-00832,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2021-12-27T16:00:00Z,,short,T1d_H4_sweep_hi_short_strict,,1,,0,,,,,,,,,,,,,,,,1.509957154385965,,,,,55.824537036003214,-0.0125347383303894,2.9574195958497698,,67.53413040370657,54.00925224016949,bull,bull,0.01729833890405965,0.9104734941474244,,,,,tp_hit,,,0.0690000000000001,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=55.824537036003214; atr_rank=0.12; dist_ema200=-0.0125347383303894
ttr-20211228030000-00833,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2021-12-28T03:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.2095673756054055,,,,,24.78656781867504,0.0463014163388612,-1.6775599470633662,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=24.78656781867504; atr_rank=0.93; dist_ema200=0.0463014163388612
ttr-20211228190000-00834,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2021-12-28T19:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,0.9989431609069404,,,,,17.40281923428627,-3.970351182136296,-4.194287775803152,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=17.40281923428627; atr_rank=0.96; dist_ema200=-3.970351182136296
ttr-20211230000000-00835,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2021-12-30T00:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.68450426041082,,,,,38.4501551179724,-4.955325614648003,-3.1213574071991044,,,,bull,bull,,,,,,,tp_hit,,,0.019,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=38.4501551179724; atr_rank=1.0; dist_ema200=-4.955325614648003
ttr-20211230190000-00836,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2021-12-30T19:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,0.857449495894249,,,,,65.25870566928778,-2.508602356236062,-0.2178982569034271,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=65.25870566928778; atr_rank=0.4; dist_ema200=-2.508602356236062
ttr-20220101180000-00837,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-01-01T18:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,1.0114338589358498,,,,,64.80522287132433,-1.2588915126208435,0.7784910599678809,,,,bull,bull,,,,,,,tp_hit,,,0.019,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=64.80522287132433; atr_rank=0.35; dist_ema200=-1.2588915126208435
ttr-20220104150000-00838,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-01-04T15:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,1.8390479391902603,,,,,66.2009426165427,-1.2366889989947143,0.4041517029215515,,,,bull,bull,,,,,,,tp_hit,,,0.019,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=66.2009426165427; atr_rank=0.65; dist_ema200=-1.2366889989947143
ttr-20220105220000-00839,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-01-05T22:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,2.946436937044717,,,,,14.840428099398435,-7.787409732654151,-5.773720733763256,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=14.840428099398435; atr_rank=1.0; dist_ema200=-7.787409732654151
ttr-20220107040000-00840,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-01-07T04:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,3.337410131342192,,,,,31.989400640785405,-9.418335015732245,-4.962433298846172,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=31.989400640785405; atr_rank=0.73; dist_ema200=-9.418335015732245
ttr-20220109200000-00841,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-01-09T20:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,1.2375165095790257,,,,,59.64775858776009,-3.62290425689311,1.0971655783328838,,,,bull,bull,,,,,,,tp_hit,,,0.019,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=59.64775858776009; atr_rank=0.31; dist_ema200=-3.62290425689311
ttr-20220110140000-00842,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-01-10T14:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,7.38277389809051,,,,,30.191966505060197,-6.569054052930162,-2.4712625765818794,,,,bull,bull,,,,,,,tp_hit,,,0.0190000000000001,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=30.191966505060197; atr_rank=0.53; dist_ema200=-6.569054052930162
ttr-20220111030000-00843,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-01-11T03:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,0.3841834374287222,,,,,67.75319892346192,-2.6177645589805216,1.195422364382516,,,,bull,bull,,,,,,,tp_hit,,,0.019,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=67.75319892346192; atr_rank=0.88; dist_ema200=-2.6177645589805216
ttr-20220112200000-00844,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2022-01-12T20:00:00Z,,short,T3a_H4_sweep_hi_short_loose,,3,,0,,,,,,,,,,,,,,,,0.6687676242609769,,,,,80.22804157284043,-6.518407804316095,1.6293055649901342,,,,bull,bull,,,,,,,tp_hit,,,0.0289999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=80.22804157284043; atr_rank=0.44; dist_ema200=-6.518407804316095
ttr-20220112200000-00845,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2022-01-12T20:00:00Z,,short,T4b_H4_sstar_short,,4,,0,,,,,,,,,,,,,,,,0.6687676242609769,,,,,80.22804157284043,-6.518407804316095,1.6293055649901342,,,,bull,bull,,,,,,,tp_hit,,,0.0289999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=80.22804157284043; atr_rank=0.44; dist_ema200=-6.518407804316095
ttr-20220113200000-00846,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-01-13T20:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.23385352023473,,,,,33.121419796030224,-1.0829198500546933,-0.9024722753408267,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=33.121419796030224; atr_rank=0.7; dist_ema200=-1.0829198500546933
ttr-20220114110000-00847,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-01-14T11:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.9199484279343249,,,,,30.47698728392706,-2.6796824894416518,-2.0792862119672466,,,,bull,bull,,,,,,,tp_hit,,,0.019,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=30.47698728392706; atr_rank=0.26; dist_ema200=-2.6796824894416518
ttr-20220116110000-00848,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-01-16T11:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.3171015276320384,,,,,35.846340811735445,-0.3775652610475764,-0.2113528421956412,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=35.846340811735445; atr_rank=0.01; dist_ema200=-0.3775652610475764
ttr-20220117050000-00849,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-01-17T05:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.5814667861380611,,,,,35.42530221122476,-1.0262507627505448,-0.7982764938560828,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=35.42530221122476; atr_rank=0.39; dist_ema200=-1.0262507627505448
ttr-20220117180000-00850,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-01-17T18:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,2.0181994766939444,,,,,34.17884113204906,-2.0105712805053337,-1.49693024175225,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=34.17884113204906; atr_rank=0.6; dist_ema200=-2.0105712805053337
ttr-20220120160000-00851,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2022-01-20T16:00:00Z,,short,T3a_H4_sweep_hi_short_loose,,3,,0,,,,,,,,,,,,,,,,1.2369223532843685,,,,,60.11458079639549,-5.279878423608014,0.9111265301321456,,,,bull,bull,,,,,,,tp_hit,,,0.0289999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=60.11458079639549; atr_rank=0.48; dist_ema200=-5.279878423608014
ttr-20220121000000-00852,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-01-21T00:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.5628770286178562,,,,,36.25283633415027,-3.730445809488464,-2.795287312233003,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=36.25283633415027; atr_rank=1.0; dist_ema200=-3.730445809488464
ttr-20220122100000-00853,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-01-22T10:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,2.9830783840680954,,,,,23.23557311662516,-13.532360497856002,-7.517617039386231,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=23.23557311662516; atr_rank=1.0; dist_ema200=-13.532360497856002
ttr-20220124000000-00854,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-01-24T00:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,1.396007270567195,,,,,49.18090554779837,-8.66356293245091,-0.5652808624993567,,,,bull,bull,,,,,,,tp_hit,,,0.0190000000000001,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=49.18090554779837; atr_rank=0.43; dist_ema200=-8.66356293245091
ttr-20220125180000-00855,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-01-25T18:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,0.969555089737386,,,,,80.05906150997384,-1.905620573609779,3.586991974084001,,,,bull,bull,,,,,,,tp_hit,,,0.0189999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=80.05906150997384; atr_rank=0.25; dist_ema200=-1.905620573609779
ttr-20220126040000-00856,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2022-01-26T04:00:00Z,,short,T3a_H4_sweep_hi_short_loose,,3,,0,,,,,,,,,,,,,,,,0.8348163156914873,,,,,57.06601770185849,-12.719658712044549,-1.5303935034182026,,,,bull,bull,,,,,,,sl_hit,,,-0.0159999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=57.06601770185849; atr_rank=0.75; dist_ema200=-12.719658712044549
ttr-20220126120000-00857,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2022-01-26T12:00:00Z,,short,T4b_H4_sstar_short,,4,,0,,,,,,,,,,,,,,,,1.2214929214478285,,,,,71.47814095066856,-11.012944884788205,0.1521645154420512,,,,bull,bull,,,,,,,sl_hit,,,-0.0159999999999998,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=71.47814095066856; atr_rank=0.74; dist_ema200=-11.012944884788205
ttr-20220126220000-00858,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-01-26T22:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,0.6373133703958558,,,,,36.2188337426001,-3.644083897939178,-1.2792862447369844,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=36.2188337426001; atr_rank=0.71; dist_ema200=-3.644083897939178
ttr-20220131020000-00859,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-01-31T02:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.6679583673711913,,,,,32.35532483053531,-1.5947855306691243,-1.746237707191297,,,,bull,bull,,,,,,,tp_hit,,,0.0189999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=32.35532483053531; atr_rank=0.39; dist_ema200=-1.5947855306691243
ttr-20220201080000-00860,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2022-02-01T08:00:00Z,,short,T3a_H4_sweep_hi_short_loose,,3,,0,,,,,,,,,,,,,,,,1.718068911506064,,,,,56.30369114606472,-6.653515465951158,1.807342520684644,,,,bull,bull,,,,,,,sl_hit,,,-0.0159999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=56.30369114606472; atr_rank=0.41; dist_ema200=-6.653515465951158
ttr-20220204000000-00861,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-02-04T00:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,1.024848456418349,,,,,63.2362750212982,-1.166912488111326,-0.2121016865105209,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=63.2362750212982; atr_rank=0.83; dist_ema200=-1.166912488111326
ttr-20220208000000-00862,backtest_tiered_raw_all_tf,binance,BTCUSDT,1d,2022-02-08T00:00:00Z,,short,T1c_D_sstar_short,,1,,0,,,,,,,,,,,,,,,,1.3047394259540677,,,,,79.6862704346172,-5.986301406359607,3.035251457025542,,,28.738111789806,bull,bull,,0.6380472420569162,,,,,tp_hit,,,0.0989999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=79.6862704346172; atr_rank=0.25; dist_ema200=-5.986301406359607
ttr-20220208130000-00863,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-02-08T13:00:00Z,,long,T3b_H1_fail_brkdn_long,,3,,0,,,,,,,,,,,,,,,,1.2871346559743395,,,,,46.63730984787831,7.344775534785366,1.0372367852251625,,,,bull,bull,,,,,,,sl_hit,,,-0.013,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=46.63730984787831; atr_rank=0.86; dist_ema200=7.344775534785366
ttr-20220211230000-00864,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-02-11T23:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,0.7986929324095374,,,,,32.76547766109179,0.0480232845813633,-2.4904155813877566,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=32.76547766109179; atr_rank=0.58; dist_ema200=0.0480232845813633
ttr-20220212040000-00865,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2022-02-12T04:00:00Z,,long,T4a_H4_hammer_long,,4,,0,,,,,,,,,,,,,,,,0.5846335501365242,,,,,28.458958865819284,1.4744070808779166,-0.6442500541463145,,,,bull,bull,,,,,,,tp_hit,,,0.0290000000000001,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=28.458958865819284; atr_rank=0.8; dist_ema200=1.4744070808779166
ttr-20220214000000-00866,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2022-02-14T00:00:00Z,,long,T4a_H4_hammer_long,,4,,0,,,,,,,,,,,,,,,,1.0086052628792594,,,,,37.24039091167426,0.8238223393744439,-0.9947150104889012,,,,bull,bull,,,,,,,tp_hit,,,0.0289999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=37.24039091167426; atr_rank=0.03; dist_ema200=0.8238223393744439
ttr-20220217160000-00867,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-02-17T16:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.7068829426062968,,,,,17.732950871104578,-2.32653998801999,-3.295116127155926,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=17.732950871104578; atr_rank=1.0; dist_ema200=-2.32653998801999
ttr-20220220070000-00868,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-02-20T07:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.7500631944048457,,,,,16.08716907151019,-6.859412051347574,-3.548359452625126,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=16.08716907151019; atr_rank=0.41; dist_ema200=-6.859412051347574
ttr-20220221130000-00869,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-02-21T13:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,2.1488830425213923,,,,,37.52085787572189,-8.01849072553636,-3.7529319879870617,,,,bull,bull,,,,,,,tp_hit,,,0.019,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=37.52085787572189; atr_rank=0.85; dist_ema200=-8.01849072553636
ttr-20220223100000-00870,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-02-23T10:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,0.8156698503781281,,,,,72.00858925607253,-2.185249495287675,2.058751369147671,,,,bull,bull,,,,,,,tp_hit,,,0.019,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=72.00858925607253; atr_rank=0.37; dist_ema200=-2.185249495287675
ttr-20220223220000-00871,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-02-23T22:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,0.8594429423257018,,,,,29.871308364956377,-4.841340144237393,-1.2260648679998436,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=29.871308364956377; atr_rank=0.56; dist_ema200=-4.841340144237393
ttr-20220224210000-00872,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-02-24T21:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,0.4028405584413959,,,,,82.22930162652096,-1.1382087328150576,3.993063133333669,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=82.22930162652096; atr_rank=0.9; dist_ema200=-1.1382087328150576
ttr-20220226000000-00873,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2022-02-26T00:00:00Z,,short,T3a_H4_sweep_hi_short_loose,,3,,0,,,,,,,,,,,,,,,,0.6213146001555729,,,,,59.32371881094897,-2.863733361008463,1.4062721538436005,,,,bull,bull,,,,,,,tp_hit,,,0.029,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=59.32371881094897; atr_rank=0.98; dist_ema200=-2.863733361008463
ttr-20220303040000-00874,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-03-03T04:00:00Z,,long,T3b_H1_fail_brkdn_long,,3,,0,,,,,,,,,,,,,,,,0.4789111270764939,,,,,26.81625255851512,5.918109611495162,0.1937194674992517,,,,bull,bull,,,,,,,sl_hit,,,-0.0129999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=26.81625255851512; atr_rank=0.29; dist_ema200=5.918109611495162
ttr-20220303060000-00875,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-03-03T06:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,0.9845562776898412,,,,,33.218723559566655,5.794004728638878,0.1862246573886705,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=33.218723559566655; atr_rank=0.1; dist_ema200=5.794004728638878
ttr-20220303210000-00876,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-03-03T21:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,0.5408617832520992,,,,,28.27123920465951,1.8893182256477676,-2.374170157838098,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=28.27123920465951; atr_rank=0.25; dist_ema200=1.8893182256477676
ttr-20220304080000-00877,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2022-03-04T08:00:00Z,,long,T4a_H4_hammer_long,,4,,0,,,,,,,,,,,,,,,,1.0245499064438397,,,,,21.01997901528587,1.886793864154707,0.742439131770288,,,,bull,bull,,,,,,,sl_hit,,,-0.0159999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=21.01997901528587; atr_rank=0.43; dist_ema200=1.886793864154707
ttr-20220304160000-00878,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2022-03-04T16:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.5336638293128195,,,,,29.72939222517789,-1.4166612097224782,-3.4629772219922312,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=29.72939222517789; atr_rank=0.32; dist_ema200=-1.4166612097224782
